Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Asset
2022-03-09 00:00:00;44.68453203;45.88663679;44.68453203;45.53915405;13460329;0;0;BHP Group
2022-03-10 00:00:00;44.6281819;45.05079797;44.34643905;44.84418488;15136054;0;0;BHP Group
2022-03-11 00:00:00;45.37010678;45.78332939;44.6845312;44.78783417;11612554;0;0;BHP Group
2022-03-14 00:00:00;44.87235598;45.02261906;44.29947684;44.47791672;7185779;0;0;BHP Group
2022-03-15 00:00:00;43.05980568;43.06919914;42.34605691;42.60901642;10782879;0;0;BHP Group
2022-03-16 00:00:00;42.42118668;42.5902331;42.18640038;42.43058014;12694440;0;0;BHP Group
2022-03-17 00:00:00;43.19129042;43.2570303;42.69354102;42.90015411;12847705;0;0;BHP Group
2022-03-18 00:00:00;43.32277034;43.62329653;43.00346082;43.43546677;21270967;0;0;BHP Group
2022-03-21 00:00:00;43.63268471;44.02712755;43.59511804;43.62329483;7784352;0;0;BHP Group
2022-03-22 00:00:00;45.19166534;45.8772409;45.09775226;45.84906769;11411668;0;0;BHP Group
2022-03-23 00:00:00;45.01322885;45.55793119;44.89113897;45.49219131;11966952;0;0;BHP Group
2022-03-24 00:00:00;45.78332894;46.61916761;45.63306585;46.29985809;11214167;0;0;BHP Group
2022-03-25 00:00:00;46.66612338;46.90090968;46.46890375;46.74125671;12840133;0;0;BHP Group
2022-03-28 00:00:00;47.15448154;48.01849703;47.11691488;47.8212738;12807580;0;0;BHP Group
2022-03-29 00:00:00;47.55831123;47.78370765;47.31413506;47.53952789;15113068;0;0;BHP Group
2022-03-30 00:00:00;47.68979074;47.68979074;47.12630507;47.50196457;12305881;0;0;BHP Group
2022-03-31 00:00:00;49.30512414;49.40843069;48.60076523;48.60076523;15976349;0;0;BHP Group
2022-04-01 00:00:00;49.39903619;49.41781953;48.8355505;49.20181656;10926436;0;0;BHP Group
2022-04-04 00:00:00;49.72773795;49.87800104;49.13607548;49.26755524;6104242;0;0;BHP Group
2022-04-05 00:00:00;49.03276947;49.22998909;48.61015341;48.78859329;8421305;0;0;BHP Group
2022-04-06 00:00:00;47.91518993;48.28145599;47.62405362;48.28145599;9683544;0;0;BHP Group
2022-04-07 00:00:00;48.10301998;48.34719616;47.90579676;47.96214676;5686432;0;0;BHP Group
2022-04-08 00:00:00;48.46928545;49.10790448;48.22510568;48.77920151;8098463;0;0;BHP Group
2022-04-11 00:00:00;49.02337865;49.39903457;48.38475965;48.53502274;6185714;0;0;BHP Group
2022-04-12 00:00:00;48.30962679;48.63832975;48.14058037;48.57258987;7177942;0;0;BHP Group
2022-04-13 00:00:00;48.69467664;48.86372306;48.33780405;48.62893677;7602532;0;0;BHP Group
2022-04-14 00:00:00;49.02337954;49.40842892;48.91068312;49.30512238;8994800;0;0;BHP Group
2022-04-19 00:00:00;49.94374252;50.45088179;49.8310461;49.93434906;8285661;0;0;BHP Group
2022-04-20 00:00:00;49.80286989;49.86860977;49.11729431;49.11729431;8897006;0;0;BHP Group
2022-04-21 00:00:00;48.26267107;48.45050082;47.61466217;47.61466217;13882138;0;0;BHP Group
2022-04-22 00:00:00;45.63306714;45.91481;45.21984453;45.53915405;19206453;0;0;BHP Group
2022-04-26 00:00:00;43.10676697;43.31337649;42.74049733;42.88137054;18948482;0;0;BHP Group
2022-04-27 00:00:00;42.43057912;43.59511713;42.37422912;43.21006775;13446397;0;0;BHP Group
2022-04-28 00:00:00;44.77844212;45.09775162;44.15860644;45.09775162;14661426;0;0;BHP Group
2022-04-29 00:00:00;45.06018662;45.24801638;44.79722711;45.08835983;12573542;0;0;BHP Group
2022-05-02 00:00:00;44.91931866;45.0883615;44.60000913;45.06018829;8368921;0;0;BHP Group
2022-05-03 00:00:00;45.11653498;45.11653498;44.44034931;44.75965881;10480709;0;0;BHP Group
2022-05-04 00:00:00;45.07896954;45.17288263;44.37461064;44.51548386;5508990;0;0;BHP Group
2022-05-05 00:00:00;44.89113834;45.00383476;44.48730563;44.56243896;7832258;0;0;BHP Group
2022-05-06 00:00:00;43.69842621;43.95199585;43.26642026;43.95199585;12771795;0;0;BHP Group
2022-05-09 00:00:00;43.51998951;43.85808236;43.08798357;43.39789963;8042565;0;0;BHP Group
2022-05-10 00:00:00;42.26153588;42.43058231;41.42569719;42.28031921;11971158;0;0;BHP Group
2022-05-11 00:00:00;42.18640151;42.95650388;41.68865569;42.88137054;9612542;0;0;BHP Group
2022-05-12 00:00:00;42.91893561;43.34155166;41.9891803;42.21457672;10968104;0;0;BHP Group
2022-05-13 00:00:00;42.43996924;43.05041504;42.30848949;43.05041504;9752351;0;0;BHP Group
2022-05-16 00:00:00;43.27581175;43.51998792;42.16762014;42.55266953;11795310;0;0;BHP Group
2022-05-17 00:00:00;38.2822458;38.32405779;37.91431029;38.09827805;14267532;0;0;BHP Group
2022-05-18 00:00:00;39.28571383;39.47804686;39.0850227;39.31080246;11937774;0;0;BHP Group
2022-05-19 00:00:00;38.37423513;38.84252162;38.23207935;38.65855026;10240236;0;0;BHP Group
2022-05-20 00:00:00;39.17700754;39.59511673;39.0682985;39.45296097;12421673;0;0;BHP Group
2022-05-23 00:00:00;39.88779289;40.36444102;39.81253417;39.99650192;10081083;0;0;BHP Group
2022-05-24 00:00:00;40.29754742;40.32263247;39.74564052;39.97142029;13078906;0;0;BHP Group
2022-05-25 00:00:00;40.3832438;41.15334258;40.27524052;40.40202713;15075328;0;0;BHP Group
2022-05-26 00:00:00;40.57107312;40.79646596;39.55679459;40.02636719;10748939;0;0;BHP Group
2022-05-27 00:00:00;40.74951073;41.12517025;40.53350776;41.01247025;8359059;0;0;BHP Group
2022-05-30 00:00:00;41.7356102;42.17700958;41.49143404;42.17700958;8954942;0;0;BHP Group
2022-05-31 00:00:00;42.21457699;42.56205971;41.89526749;41.89526749;18768732;0;0;BHP Group
2022-06-01 00:00:00;41.80135025;42.87197876;41.74500383;42.87197876;10839049;0;0;BHP Group
2022-06-02 00:00:00;42.82501816;42.83441162;42.03613608;42.83441162;12018698;0;0;BHP Group
2022-06-03 00:00:00;43.95199538;44.09286859;43.61390253;43.91442871;9556350;0;0;BHP Group
2022-06-06 00:00:00;43.69842531;43.78294853;43.38850926;43.51998901;4903285;0;0;BHP Group
2022-06-07 00:00:00;43.61390163;43.74538497;43.27581237;43.48242188;8559412;0;0;BHP Group
2022-06-08 00:00:00;44.68453172;44.98505791;44.31826207;44.4873085;11145702;0;0;BHP Group
2022-06-09 00:00:00;44.11165054;44.62817967;43.32276844;43.42607498;10740689;0;0;BHP Group
2022-06-10 00:00:00;43.09737178;43.42607475;42.08309685;43.40729141;10304759;0;0;BHP Group
2022-06-14 00:00:00;40.85281767;41.56656647;40.53350814;41.56656647;15865363;0;0;BHP Group
2022-06-15 00:00:00;41.20030068;41.8764864;41.05943105;41.22847748;11754602;0;0;BHP Group
2022-06-16 00:00:00;41.77317888;41.96100864;41.18151639;41.33177948;12499017;0;0;BHP Group
2022-06-17 00:00:00;40.27993587;40.43019895;39.50983711;39.93245316;26704392;0;0;BHP Group
2022-06-20 00:00:00;39.59436352;39.61314685;37.71607302;37.80998611;11338323;0;0;BHP Group
2022-06-21 00:00:00;38.44860291;38.90878563;38.15747019;38.45799637;9344528;0;0;BHP Group
2022-06-22 00:00:00;39.01209289;39.16235598;38.22321077;38.53312683;8306768;0;0;BHP Group
2022-06-23 00:00:00;37.75363847;38.03538132;37.19954265;38.03538132;10957904;0;0;BHP Group
2022-06-24 00:00:00;37.34041116;37.87572721;37.08684511;37.58459091;10051806;0;0;BHP Group
2022-06-27 00:00:00;38.12929408;39.25626905;38.09173099;38.69278336;10711112;0;0;BHP Group
2022-06-28 00:00:00;39.08722195;40.36445999;39.02148208;40.36445999;12148760;0;0;BHP Group
2022-06-29 00:00:00;39.83853884;40.32689479;39.74462575;40.15784836;9215970;0;0;BHP Group
2022-06-30 00:00:00;39.72584018;39.76340685;38.73973846;38.73973846;14442299;0;0;BHP Group
2022-07-01 00:00:00;38.34530199;38.35469187;37.61276627;37.61276627;10664754;0;0;BHP Group
2022-07-04 00:00:00;37.3310201;37.63154627;37.03049394;37.47189331;11102227;0;0;BHP Group
2022-07-05 00:00:00;37.47189426;38.05416327;37.45311092;37.56580734;7540059;0;0;BHP Group
2022-07-06 00:00:00;36.43883189;36.58909498;35.42455697;35.46212006;16294216;0;0;BHP Group
2022-07-07 00:00:00;35.7814304;36.5703125;35.69690718;36.5703125;10316805;0;0;BHP Group
2022-07-08 00:00:00;37.55641705;37.71607001;36.72057484;36.83327484;8381561;0;0;BHP Group
2022-07-11 00:00:00;36.1852649;36.44822801;35.68751907;35.68751907;8216346;0;0;BHP Group
2022-07-12 00:00:00;35.87534698;36.02561006;35.17098808;35.18037796;10612851;0;0;BHP Group
2022-07-13 00:00:00;34.56993769;34.87985376;34.37271447;34.67324066;13141239;0;0;BHP Group
2022-07-14 00:00:00;34.75776144;35.70630007;34.74837156;35.12403107;11495867;0;0;BHP Group
2022-07-15 00:00:00;33.80922793;34.01584103;33.64957496;33.90314102;13788512;0;0;BHP Group
2022-07-18 00:00:00;34.04401389;34.72019958;33.90314067;34.72019958;7200803;0;0;BHP Group
2022-07-19 00:00:00;35.03011569;35.62177817;34.38210678;34.38210678;8491925;0;0;BHP Group
2022-07-20 00:00:00;34.56054444;35.14281349;34.47602122;34.85168076;8076484;0;0;BHP Group
2022-07-21 00:00:00;34.65445782;34.85167744;34.14731857;34.55115128;11534663;0;0;BHP Group
2022-07-22 00:00:00;34.37271473;34.8235076;34.16610521;34.51358795;13340599;0;0;BHP Group
2022-07-25 00:00:00;34.40089003;35.17098881;34.40089003;35.07707214;8017231;0;0;BHP Group
2022-07-26 00:00:00;35.51846978;35.95986915;35.4527299;35.94108582;8163812;0;0;BHP Group
2022-07-27 00:00:00;35.90352091;35.91291437;35.08646558;35.23672867;8667171;0;0;BHP Group
2022-07-28 00:00:00;35.71569176;36.1758745;35.43864564;35.98804474;9108448;0;0;BHP Group
2022-07-29 00:00:00;36.38248755;36.76753694;36.12422118;36.32613754;13102170;0;0;BHP Group
2022-08-01 00:00:00;36.7299707;36.99293022;36.55153081;36.72057724;9587051;0;0;BHP Group
2022-08-02 00:00:00;36.22283005;36.3261366;35.86595387;36.23222351;8275962;0;0;BHP Group
2022-08-03 00:00:00;35.91291612;36.33552862;35.61238635;36.26039886;6491325;0;0;BHP Group
2022-08-04 00:00:00;36.26039798;36.32613786;35.76265215;35.84717178;7674397;0;0;BHP Group
2022-08-05 00:00:00;35.82839123;36.58909656;35.72508469;36.44822693;6276170;0;0;BHP Group
2022-08-08 00:00:00;36.43883462;36.74405754;36.27918165;36.73936081;7532763;0;0;BHP Group
2022-08-09 00:00:00;36.42944169;36.93658094;36.28856848;36.4576149;8092683;0;0;BHP Group
2022-08-10 00:00:00;36.56092366;36.66423021;35.96926117;35.96926117;7855242;0;0;BHP Group
2022-08-11 00:00:00;36.44822665;36.76753616;36.20404689;36.76753616;7429844;0;0;BHP Group
2022-08-12 00:00:00;36.72057655;36.80509977;36.40126704;36.4670105;9006138;0;0;BHP Group
2022-08-15 00:00:00;36.79570869;37.00232177;36.43883251;36.55152893;6904742;0;0;BHP Group
2022-08-16 00:00:00;37.50006695;38.55190854;37.28406399;38.04476929;13033610;0;0;BHP Group
2022-08-17 00:00:00;38.77730469;38.81487135;37.96963927;38.36407852;11111378;0;0;BHP Group
2022-08-18 00:00:00;38.20442884;38.68339133;38.03538241;38.64582825;10311777;0;0;BHP Group
2022-08-19 00:00:00;38.94635462;39.44410045;38.87122128;39.02148438;14648168;0;0;BHP Group
2022-08-22 00:00:00;38.69278287;39.17174534;38.46738644;38.8336525;8273942;0;0;BHP Group
2022-08-23 00:00:00;39.15296127;39.45348745;38.93695831;38.93695831;9760370;0;0;BHP Group
2022-08-24 00:00:00;39.72584325;39.89488968;39.22340069;39.35957718;10025360;0;0;BHP Group
2022-08-25 00:00:00;39.35957619;39.95123868;39.25626964;39.62253571;9439263;0;0;BHP Group
2022-08-26 00:00:00;40.12967395;40.44898346;39.97941086;40.20480728;8497552;0;0;BHP Group
2022-08-29 00:00:00;39.84793214;40.08271844;39.35957619;39.62253571;11010307;0;0;BHP Group
2022-08-30 00:00:00;39.67888504;39.88549814;39.18113923;39.20931244;10425901;0;0;BHP Group
2022-08-31 00:00:00;38.01659892;38.36408166;37.87572929;38.12929535;20407386;0;0;BHP Group
2021-01-04 00:00:00;17.34132651;17.5683813;17.31294398;17.50215721;1243823;0;0;Coles Group
2021-01-05 00:00:00;17.26564098;17.61095358;17.24671929;17.60622406;1831183;0;0;Coles Group
2021-01-06 00:00:00;17.34132727;17.47377546;17.29402487;17.35078812;1994970;0;0;Coles Group
2021-01-07 00:00:00;17.64406664;17.68191001;17.41701184;17.62514496;1669171;0;0;Coles Group
2021-01-08 00:00:00;17.60622354;17.79543495;17.60622354;17.79543495;1605944;0;0;Coles Group
2021-01-11 00:00:00;17.73867285;17.7954361;17.45485481;17.50215721;1425333;0;0;Coles Group
2021-01-12 00:00:00;17.38862874;17.47377451;17.21833899;17.41701126;1809870;0;0;Coles Group
2021-01-13 00:00:00;17.27510134;17.34132543;16.97236163;16.99128151;2449359;0;0;Coles Group
2021-01-14 00:00:00;16.98182208;17.12373109;16.90613716;17.00074196;2355394;0;0;Coles Group
2021-01-15 00:00:00;16.89667764;16.95344089;16.71692525;16.92505836;2440510;0;0;Coles Group
2021-01-18 00:00:00;16.92505716;17.01020293;16.77368731;16.82099152;1241889;0;0;Coles Group
2021-01-19 00:00:00;16.9155969;16.98182279;16.82099209;16.89667702;1612991;0;0;Coles Group
2021-01-20 00:00:00;16.9155977;17.03858684;16.9155977;17.01020432;1795492;0;0;Coles Group
2021-01-21 00:00:00;17.18049565;17.19941733;17.00547458;17.10481071;1720124;0;0;Coles Group
2021-01-22 00:00:00;17.16157453;17.25618115;17.10481128;17.18049622;1678482;0;0;Coles Group
2021-01-25 00:00:00;17.31294414;17.54945978;17.21833933;17.45485497;1542655;0;0;Coles Group
2021-01-27 00:00:00;17.60622467;17.77651622;17.32240482;17.50215721;3037264;0;0;Coles Group
2021-01-28 00:00:00;17.34132579;17.39808904;16.95344031;17.16157341;2766134;0;0;Coles Group
2021-01-29 00:00:00;17.20887858;17.4643141;17.12373281;17.22779846;4045620;0;0;Coles Group
2021-02-01 00:00:00;17.12373297;17.27510283;17.06696972;17.18049622;2080167;0;0;Coles Group
2021-02-02 00:00:00;17.12373258;17.23725907;17.05750849;17.18995667;1508842;0;0;Coles Group
2021-02-03 00:00:00;17.26564195;17.37917025;17.10481124;17.36024857;1926537;0;0;Coles Group
2021-02-04 00:00:00;17.37917064;17.40755137;17.1899574;17.35078812;2346950;0;0;Coles Group
2021-02-05 00:00:00;17.40755001;17.49269578;17.28456267;17.29402351;2029315;0;0;Coles Group
2021-02-08 00:00:00;17.23725981;17.38862968;17.10481163;17.35078812;1754741;0;0;Coles Group
2021-02-09 00:00:00;17.17103362;17.28456191;17.11427038;17.13319206;2993694;0;0;Coles Group
2021-02-10 00:00:00;17.17103399;17.42647129;17.13319242;17.30348396;2162610;0;0;Coles Group
2021-02-11 00:00:00;17.17103441;17.29402355;17.04804708;17.11427116;2497279;0;0;Coles Group
2021-02-12 00:00:00;17.17103386;17.29402299;17.16157302;17.17103386;1077082;0;0;Coles Group
2021-02-15 00:00:00;17.26564217;17.30348554;17.17103555;17.26564217;1207300;0;0;Coles Group
2021-02-16 00:00:00;17.2656412;17.28456289;17.14265387;17.19941711;1566228;0;0;Coles Group
2021-02-17 00:00:00;16.98182281;16.98182281;16.12090607;16.27227592;11086322;0;0;Coles Group
2021-02-18 00:00:00;16.0830638;16.09252464;15.24106869;15.35459518;9434230;0;0;Coles Group
2021-02-19 00:00:00;15.52488613;15.63841443;15.39243795;15.52488613;4922900;0;0;Coles Group
2021-02-22 00:00:00;15.51542548;15.51542548;15.21268575;15.23160744;3606705;0;0;Coles Group
2021-02-23 00:00:00;15.22214664;15.26944904;15.04239425;15.05185509;4318445;0;0;Coles Group
2021-02-24 00:00:00;15.13700048;15.24106793;15.01401224;15.12753963;4153005;0;0;Coles Group
2021-02-25 00:00:00;15.21268518;15.29783095;15.09915779;15.15592194;3794312;0;0;Coles Group
2021-02-26 00:00:00;15.16558135;15.20421974;14.79851621;14.80817604;8451260;0.33;0;Coles Group
2021-03-01 00:00:00;14.97238922;15.12694277;14.89511245;14.97238922;4724781;0;0;Coles Group
2021-03-02 00:00:00;15.06898607;15.24285836;15.05932625;15.18490124;5030853;0;0;Coles Group
2021-03-03 00:00:00;15.18490116;15.26700785;15.02068778;15.05932617;4234161;0;0;Coles Group
2021-03-04 00:00:00;14.97238893;15.08830409;14.75504743;14.8757925;3738108;0;0;Coles Group
2021-03-05 00:00:00;14.91443118;15.1366026;14.90477227;14.97238922;2905958;0;0;Coles Group
2021-03-08 00:00:00;15.25251776;15.3201347;14.97238922;14.97238922;2172898;0;0;Coles Group
2021-03-09 00:00:00;15.06898571;15.18490087;14.95306963;14.96272945;2456444;0;0;Coles Group
2021-03-10 00:00:00;15.16558052;15.27183677;14.92409039;14.92409039;3098970;0;0;Coles Group
2021-03-11 00:00:00;15.11728231;15.13660197;14.77919667;14.92409039;3078981;0;0;Coles Group
2021-03-12 00:00:00;14.97238928;15.04000623;14.91443124;14.96272945;2735391;0;0;Coles Group
2021-03-15 00:00:00;15.01102767;15.08830444;14.93375089;14.96272945;2662953;0;0;Coles Group
2021-03-16 00:00:00;15.04000609;15.22353912;14.98204897;15.11728287;4736490;0;0;Coles Group
2021-03-17 00:00:00;15.13660248;15.16558103;14.90477216;14.99170876;3274517;0;0;Coles Group
2021-03-18 00:00:00;14.87579326;15.05932629;14.87579326;15.04000664;4074519;0;0;Coles Group
2021-03-19 00:00:00;14.94341072;15.05932588;14.92409107;14.96272945;6098398;0;0;Coles Group
2021-03-22 00:00:00;15.05932565;15.31530461;15.03034709;15.27183723;2325934;0;0;Coles Group
2021-03-23 00:00:00;15.35877303;15.48434894;15.23319897;15.2525177;3322989;0;0;Coles Group
2021-03-24 00:00:00;15.32979508;15.45537007;15.30081652;15.43605042;2538020;0;0;Coles Group
2021-03-25 00:00:00;15.3394545;15.41673127;15.23802816;15.35877323;3050987;0;0;Coles Group
2021-03-26 00:00:00;15.41673067;15.57128513;15.36843246;15.44570923;2352812;0;0;Coles Group
2021-03-29 00:00:00;15.45537007;15.54230667;15.32979508;15.43605042;1853330;0;0;Coles Group
2021-03-30 00:00:00;15.55196531;15.57128497;15.18490019;15.1945591;2110656;0;0;Coles Group
2021-03-31 00:00:00;15.25251812;15.56645514;15.18490117;15.46502972;4267846;0;0;Coles Group
2021-04-01 00:00:00;15.48434924;15.54230636;15.32013494;15.34911442;1886205;0;0;Coles Group
2021-04-06 00:00:00;15.54230636;15.54230636;15.34911442;15.34911442;1973302;0;0;Coles Group
2021-04-07 00:00:00;15.38775267;15.43604996;15.0979643;15.23319912;3094025;0;0;Coles Group
2021-04-08 00:00:00;15.21387972;15.36843327;15.21387972;15.32979488;2522245;0;0;Coles Group
2021-04-09 00:00:00;15.27183791;15.32979504;15.19456022;15.3104763;1505630;0;0;Coles Group
2021-04-12 00:00:00;15.21387953;15.26217774;15.16558131;15.22353935;2604590;0;0;Coles Group
2021-04-13 00:00:00;15.26217768;15.30081607;15.19455981;15.23319912;2151736;0;0;Coles Group
2021-04-14 00:00:00;15.30081591;15.31047574;15.1655811;15.2525177;2165883;0;0;Coles Group
2021-04-15 00:00:00;15.13660302;15.23319945;15.03034769;15.18490124;2616071;0;0;Coles Group
2021-04-16 00:00:00;15.1366022;15.17524059;14.98204866;15.03034687;3394207;0;0;Coles Group
2021-04-19 00:00:00;15.07864381;15.10762329;14.93375009;14.94340992;2962020;0;0;Coles Group
2021-04-20 00:00:00;14.94341012;15.1172824;14.88545208;15.04966545;3334559;0;0;Coles Group
2021-04-21 00:00:00;15.0206879;15.1462629;14.88545308;15.04000664;5675771;0;0;Coles Group
2021-04-22 00:00:00;15.04000579;15.38775218;14.97238884;15.30081558;4964324;0;0;Coles Group
2021-04-23 00:00:00;15.33945389;15.35877262;15.09796375;15.17524052;2248213;0;0;Coles Group
2021-04-26 00:00:00;15.18490083;15.22353921;15.0013678;15.10762405;2474090;0;0;Coles Group
2021-04-27 00:00:00;15.02068757;15.11728308;14.92892106;15.08830452;2464845;0;0;Coles Group
2021-04-28 00:00:00;14.90477277;15.3587736;14.84681472;15.3104763;4399650;0;0;Coles Group
2021-04-29 00:00:00;15.45536926;16.02528615;15.36843266;15.82243347;8672747;0;0;Coles Group
2021-04-30 00:00:00;15.93834902;15.94317801;15.64856159;15.76447582;4244076;0;0;Coles Group
2021-05-03 00:00:00;15.82243426;15.86107357;15.69686019;15.71617985;2962522;0;0;Coles Group
2021-05-04 00:00:00;15.69685958;16.03494615;15.67753992;15.93834972;3608605;0;0;Coles Group
2021-05-05 00:00:00;15.8900531;15.98664769;15.79345667;15.84175396;3067745;0;0;Coles Group
2021-05-06 00:00:00;15.84175266;15.87073214;15.57611388;15.61958218;4060037;0;0;Coles Group
2021-05-07 00:00:00;15.64856189;15.71134801;15.5616253;15.58094311;2474879;0;0;Coles Group
2021-05-10 00:00:00;15.49400876;15.70651943;15.48434893;15.65822029;2325527;0;0;Coles Group
2021-05-11 00:00:00;15.63890283;15.83209384;15.52298674;15.74515724;2443471;0;0;Coles Group
2021-05-12 00:00:00;15.72583891;15.78379603;15.50366658;15.55196571;2784792;0;0;Coles Group
2021-05-13 00:00:00;15.51332593;15.75481606;15.51332593;15.61958218;2094382;0;0;Coles Group
2021-05-14 00:00:00;15.79345512;15.87073189;15.63890159;15.79345512;3278742;0;0;Coles Group
2021-05-17 00:00:00;15.79345715;15.89005359;15.7258402;15.7741375;1889299;0;0;Coles Group
2021-05-18 00:00:00;15.75481736;15.88039327;15.68720041;15.84175396;2263900;0;0;Coles Group
2021-05-19 00:00:00;15.69686019;15.77413697;15.56162629;15.71617985;2984808;0;0;Coles Group
2021-05-20 00:00:00;15.77413648;15.8320936;15.66788023;15.78379631;3265115;0;0;Coles Group
2021-05-21 00:00:00;15.89005272;16.07358391;15.84175358;16.03494644;3671933;0;0;Coles Group
2021-05-24 00:00:00;16.08324331;16.13637144;15.92868976;16.09290314;2048226;0;0;Coles Group
2021-05-25 00:00:00;16.18949902;16.18949902;16.05426513;16.17017937;2385141;0;0;Coles Group
2021-05-26 00:00:00;16.2184788;16.30541356;16.0929029;16.13154221;1724563;0;0;Coles Group
2021-05-27 00:00:00;15.96732771;16.13154107;15.94800806;16.015625;5190184;0;0;Coles Group
2021-05-28 00:00:00;16.16051949;16.1991588;16.03977442;16.04460526;3000686;0;0;Coles Group
2021-05-31 00:00:00;16.11222244;16.19915904;15.98664653;16.00596619;2256290;0;0;Coles Group
2021-06-01 00:00:00;15.98664803;16.03494717;15.83209448;15.92869091;2003444;0;0;Coles Group
2021-06-02 00:00:00;15.93835001;16.0542661;15.84175358;16.03494644;2347913;0;0;Coles Group
2021-06-03 00:00:00;16.08324455;16.2377981;16.03494725;16.18950081;2266130;0;0;Coles Group
2021-06-04 00:00:00;16.2281383;16.50826777;16.20882048;16.45997047;3174128;0;0;Coles Group
2021-06-07 00:00:00;16.47928619;16.54690314;16.4309889;16.47928619;1734367;0;0;Coles Group
2021-06-08 00:00:00;16.50826544;16.65315915;16.43098867;16.51792526;3101787;0;0;Coles Group
2021-06-09 00:00:00;16.46962844;16.52758741;16.16052133;16.18950081;2943757;0;0;Coles Group
2021-06-10 00:00:00;16.19916017;16.32473424;16.11222356;16.12188339;2149497;0;0;Coles Group
2021-06-11 00:00:00;16.26677724;16.27643707;16.07358438;16.10256386;2153432;0;0;Coles Group
2021-06-15 00:00:00;16.30541443;16.50826712;16.24745731;16.41167068;3464535;0;0;Coles Group
2021-06-16 00:00:00;16.47928721;16.59520329;16.39235061;16.46962738;3236967;0;0;Coles Group
2021-06-17 00:00:00;15.84175284;15.93834926;15.59060287;15.73549843;10473313;0;0;Coles Group
2021-06-18 00:00:00;15.71618019;16.05426679;15.70652037;15.8031168;8508509;0;0;Coles Group
2021-06-21 00:00:00;15.80311601;16.03494633;15.6775401;15.90937042;3524959;0;0;Coles Group
2021-06-22 00:00:00;16.03494556;16.08324285;15.87073219;15.89005184;2289563;0;0;Coles Group
2021-06-23 00:00:00;15.89971119;16.0252871;15.88039337;15.96732998;1664570;0;0;Coles Group
2021-06-24 00:00:00;15.89005135;16.35371196;15.8320924;16.22813606;3471771;0;0;Coles Group
2021-06-25 00:00:00;16.32473326;16.39235021;16.14120024;16.25711632;2110969;0;0;Coles Group
2021-06-28 00:00:00;16.38268972;16.55656291;16.27643531;16.35371208;3022613;0;0;Coles Group
2021-06-29 00:00:00;16.33439278;16.49860615;16.28609549;16.44064903;2677609;0;0;Coles Group
2021-06-30 00:00:00;16.4889468;16.64350034;16.4841178;16.50826645;2287307;0;0;Coles Group
2021-07-01 00:00:00;16.52758594;16.56622341;16.25711632;16.25711632;1956050;0;0;Coles Group
2021-07-02 00:00:00;16.32473496;16.40201174;16.1218841;16.15086174;2956264;0;0;Coles Group
2021-07-05 00:00:00;16.22813828;16.33439454;16.1508615;16.18950081;2287323;0;0;Coles Group
2021-07-06 00:00:00;16.19916041;16.25711753;16.08324432;16.08324432;1880072;0;0;Coles Group
2021-07-07 00:00:00;16.08324312;16.31990427;16.07841413;16.25711632;1671948;0;0;Coles Group
2021-07-08 00:00:00;16.32473428;16.43099054;16.2474575;16.2474575;2180308;0;0;Coles Group
2021-07-09 00:00:00;16.17984132;16.27643776;16.01562793;16.27643776;2765546;0;0;Coles Group
2021-07-12 00:00:00;16.37303362;16.38269161;16.03494703;16.08324432;2451512;0;0;Coles Group
2021-07-13 00:00:00;16.16052019;16.30541391;16.13154256;16.21847916;2546266;0;0;Coles Group
2021-07-14 00:00:00;16.13154207;16.4213295;16.09290276;16.4213295;3193554;0;0;Coles Group
2021-07-15 00:00:00;16.47928662;16.51792592;16.25711613;16.4213295;2955880;0;0;Coles Group
2021-07-16 00:00:00;16.36337297;16.52758634;16.29575602;16.46962738;2355196;0;0;Coles Group
2021-07-19 00:00:00;16.42133008;16.66282023;16.28609618;16.61452293;2162344;0;0;Coles Group
2021-07-20 00:00:00;16.58554238;16.82703251;16.52758526;16.76907539;3365137;0;0;Coles Group
2021-07-21 00:00:00;16.78839375;16.78839375;16.66281968;16.69179916;2157992;0;0;Coles Group
2021-07-22 00:00:00;16.69179933;16.82703322;16.63384037;16.79805374;1849835;0;0;Coles Group
2021-07-23 00:00:00;16.73043725;17.01056671;16.69179979;17.01056671;2138763;0;0;Coles Group
2021-07-26 00:00:00;17.06852442;17.0975039;16.92363069;17.05886459;1966357;0;0;Coles Group
2021-07-27 00:00:00;17.04920453;17.16512061;16.9960764;17.09750366;2467664;0;0;Coles Group
2021-07-28 00:00:00;17.1458012;17.27137527;17.02988511;17.05886459;3168150;0;0;Coles Group
2021-07-29 00:00:00;17.06852438;17.13614133;16.904311;16.93329048;2392794;0;0;Coles Group
2021-07-30 00:00:00;16.9815861;17.00090575;16.87532985;16.89464951;2200941;0;0;Coles Group
2021-08-02 00:00:00;17.05886363;17.28103412;17.0492038;17.19409752;2064657;0;0;Coles Group
2021-08-03 00:00:00;17.17478082;17.33899421;17.12648169;17.31001472;2574790;0;0;Coles Group
2021-08-04 00:00:00;17.29069553;17.37763214;17.20375893;17.37763214;2417400;0;0;Coles Group
2021-08-05 00:00:00;17.38729207;17.52252597;17.35348359;17.50320816;2956350;0;0;Coles Group
2021-08-06 00:00:00;17.53218366;17.56116314;17.33899265;17.39694977;2396058;0;0;Coles Group
